day,time,value,key
4,16," 	0.449999999999818",el
4,17," 	1.20000000000027",el
4,18," 	1.13999999999987",el
4,19," 	0.539999999999964",el
4,20," 	0.159999999999854",el
4,21," 	0.170000000000073",el
4,22," 	0.309999999999945",el
4,23," 	0.200000000000273",el
5,0," 	0.0999999999999091",el
5,1," 	0.369999999999891",el
5,2," 	0.300000000000182",el
5,3," 	0.0899999999996908",el
5,4," 	0.0900000000001455",el
5,5," 	0.159999999999854",el
5,6," 	0.170000000000073",el
5,7," 	0.190000000000055",el
5,8," 	0.360000000000127",el
5,9," 	0.460000000000036",el
5,10," 	0.25",el
5,11," 	0.0999999999999091",el
5,12," 	0.0900000000001455",el
5,13," 	0.0799999999999272",el
5,14," 	0.389999999999873",el
5,15," 	0.539999999999964",el
5,16," 	0.829999999999927",el
5,17," 	0.559999999999945",el
5,18," 	0.410000000000309",el
5,19," 	0.4699999999998",el
5,20," 	0.400000000000091",el
5,21," 	0.2800000000002",el
5,22," 	0.289999999999964",el
5,23," 	0.359999999999673",el
6,0," 	0.380000000000109",el
6,1," 	0.110000000000127",el
6,2," 	0.0799999999999272",el
6,3," 	0.0799999999999272",el
6,4," 	0.0999999999999091",el
6,5," 	0.130000000000109",el
6,6," 	0.400000000000091",el
6,7," 	0.400000000000091",el
6,8," 	0.739999999999782",el
6,9," 	0.360000000000127",el
6,10," 	0.539999999999964",el
6,11," 	0.490000000000236",el
6,12," 	0.419999999999618",el
6,13," 	0.460000000000036",el
6,14," 	0.599999999999909",el
6,15," 	0.380000000000109",el
6,16," 	0.849999999999909",el
6,17," 	0.480000000000018",el
6,18," 	0.480000000000018",el
6,19," 	0.470000000000255",el
6,20," 	0.690000000000055",el
6,21," 	0.679999999999836",el
6,22," 	0.440000000000055",el
6,23," 	0.179999999999836",el
7,0," 	0.0999999999999091",el
7,1," 	0.0900000000001455",el
7,2," 	0.0799999999999272",el
7,3," 	0.100000000000364",el
7,4," 	0.329999999999927",el
7,5," 	0.339999999999691",el
7,6," 	0.100000000000364",el
7,7," 	0.539999999999964",el
7,8," 	0.929999999999836",el
7,9," 	0.639999999999873",el
7,10," 	0.480000000000018",el
7,11," 	0.309999999999945",el
7,12," 	0.370000000000346",el
7,13," 	0.1899999999996",el
7,14," 	0.150000000000091",el
7,15," 	0.420000000000073",el
7,16," 	0.380000000000109",el
7,17," 	0.610000000000127",el
7,18," 	0.649999999999636",el
7,19," 	0.710000000000036",el
7,20," 	0.450000000000273",el
7,21," 	1",el
7,22," 	0.349999999999909",el
7,23," 	0.190000000000055",el
8,0," 	0.0999999999999091",el
8,1," 	0.2199999999998",el
8,2," 	0.390000000000327",el
8,3," 	0.159999999999854",el
8,4," 	0.139999999999873",el
8,5," 	0.110000000000127",el
8,6," 	0.0900000000001455",el
8,7," 	0.109999999999673",el
8,8," 	1.26000000000022",el
8,9," 	3.32000000000016",el
8,10," 	2.44999999999982",el
8,11," 	2.42999999999984",el
8,12," 	0.660000000000309",el
8,13," 	0.0999999999999091",el
8,14," 	0.0900000000001455",el
8,15," 	1.16999999999962",el
8,16," 	2.08000000000038",el
8,17," 	1.23999999999978",el
8,18," 	0.679999999999836",el
8,19," 	0.480000000000018",el
8,20," 	0.460000000000036",el
8,21," 	0.370000000000346",el
8,22," 	0.259999999999764",el
8,23," 	0.309999999999945",el
9,0," 	0.130000000000109",el
9,1," 	0.159999999999854",el
9,2," 	0.400000000000091",el
9,3," 	0.190000000000055",el
9,4," 	0.0900000000001455",el
9,5," 	0.109999999999673",el
9,6," 	0.130000000000109",el
9,7," 	0.0900000000001455",el
9,8," 	0.139999999999873",el
9,9," 	0.380000000000109",el
9,10," 	0.529999999999745",el
9,11," 	0.160000000000309",el
9,12," 	0.0799999999999272",el
9,13," 	0.0900000000001455",el
9,14," 	0.179999999999836",el
9,15," 	1.36999999999989",el
9,16," 	0.820000000000164",el
9,17," 	0.639999999999873",el
9,18," 	0.730000000000018",el
9,19," 	0.460000000000036",el
9,20," 	0.400000000000091",el
9,21," 	0.299999999999727",el
9,22," 	0.289999999999964",el
9,23," 	0.180000000000291",el
10,0," 	0.109999999999673",el
10,1," 	0.330000000000382",el
10,2," 	0.329999999999927",el
10,3," 	0.0899999999996908",el
10,4," 	0.110000000000127",el
10,5," 	0.200000000000273",el
10,6," 	0.0899999999996908",el
10,7," 	0.160000000000309",el
10,8," 	0.210000000000036",el
10,9," 	0.449999999999818",el
10,10," 	0.400000000000091",el
10,11," 	0.139999999999873",el
10,12," 	0.0999999999999091",el
10,13," 	0.110000000000127",el
10,14," 	1.05000000000018",el
10,15," 	0.979999999999563",el
10,16," 	0.8100000000004",el
10,17," 	0.899999999999636",el
10,18," 	0.660000000000309",el
10,19," 	0.480000000000018",el
10,20," 	0.429999999999836",el
10,21," 	0.260000000000218",el
10,22," 	0.329999999999927",el
10,23," 	0.190000000000055",el
11,0," 	0.0899999999996908",el
11,1," 	0.289999999999964",el
11,2," 	0.370000000000346",el
11,3," 	0.0799999999999272",el
11,4," 	0.0899999999996908",el
11,5," 	0.180000000000291",el
11,6," 	0.199999999999818",el
11,7," 	0.180000000000291",el
11,8," 	0.199999999999818",el
11,9," 	0.309999999999945",el
11,10," 	0.5",el
11,11," 	0.210000000000036",el
11,12," 	0.0900000000001455",el
11,13," 	0.210000000000036",el
11,14," 	0.230000000000018",el
11,15," 	0.239999999999782",el
11,16," 	1.11999999999989",el
11,17," 	0.510000000000218",el
11,18," 	0.75",el
11,19," 	0.559999999999945",el
11,20," 	0.340000000000146",el
11,21," 	0.159999999999854",el
11,22," 	0.230000000000018",el
11,23," 	0.0999999999999091",el
12,0," 	0.0900000000001455",el
12,1," 	0.0799999999999272",el
12,2," 	0.300000000000182",el
12,3," 	0.349999999999909",el
12,4," 	0.170000000000073",el
12,5," 	0.149999999999636",el
12,6," 	0.100000000000364",el
12,7," 	0.0899999999996908",el
12,8," 	0.0900000000001455",el
12,9," 	0.0900000000001455",el
12,10," 	0.289999999999964",el
12,11," 	0.389999999999873",el
12,12," 	0.150000000000091",el
12,13," 	0.0899999999996908",el
12,14," 	0.3100000000004",el
12,15," 	0.529999999999745",el
12,16," 	0.909999999999854",el
12,17," 	0.470000000000255",el
12,18," 	0.519999999999982",el
12,19," 	1.00999999999976",el
12,20," 	0.600000000000364",el
12,21," 	0.409999999999854",el
12,22," 	0.349999999999909",el
12,23," 	0.170000000000073",el
13,0," 	0.0900000000001455",el
13,1," 	0.0899999999996908",el
13,2," 	0.140000000000327",el
13,3," 	0.389999999999873",el
13,4," 	0.2199999999998",el
13,5," 	0.0900000000001455",el
13,6," 	0.159999999999854",el
13,7," 	0.190000000000055",el
13,8," 	0.180000000000291",el
13,9," 	0.129999999999654",el
13,10," 	0.160000000000309",el
13,11," 	0.389999999999873",el
13,12," 	0.230000000000018",el
13,13," 	0.369999999999891",el
13,14," 	1.15000000000009",el
13,15," 	0.849999999999909",el
13,16," 	0.139999999999873",el
13,17," 	0.100000000000364",el
13,18," 	0.159999999999854",el
13,19," 	0.380000000000109",el
13,20," 	0.2199999999998",el
13,21," 	0.0900000000001455",el
13,22," 	0.0999999999999091",el
13,23," 	0.260000000000218",el
14,0," 	0.109999999999673",el
14,1," 	0.0900000000001455",el
14,2," 	0.25",el
14,3," 	0.380000000000109",el
14,4," 	0.119999999999891",el
14,5," 	0.119999999999891",el
14,6," 	0.190000000000055",el
14,7," 	0.360000000000127",el
14,8," 	0.4699999999998",el
14,9," 	0.610000000000127",el
14,10," 	0.809999999999945",el
14,11," 	0.880000000000109",el
14,12," 	0.460000000000036",el
14,13," 	0.339999999999691",el
14,14," 	0.410000000000309",el
14,15," 	0.690000000000055",el
14,16," 	0.819999999999709",el
14,17," 	1.03999999999996",el
14,18," 	0.559999999999945",el
14,19," 	0.5600000000004",el
14,20," 	0.4699999999998",el
14,21," 	0.389999999999873",el
14,22," 	0.309999999999945",el
14,23," 	0.330000000000382",el
15,0," 	0.409999999999854",el
15,1," 	0.199999999999818",el
15,2," 	0.110000000000127",el
15,3," 	0.0999999999999091",el
15,4," 	0.0900000000001455",el
15,5," 	0.199999999999818",el
15,6," 	0.5300000000002",el
15,7," 	0.529999999999745",el
15,8," 	0.25",el
15,9," 	1.30000000000018",el
15,10," 	3.09000000000015",el
15,11," 	2.54999999999973",el
15,12," 	2.48000000000002",el
15,13," 	2.59999999999991",el
15,14," 	0.940000000000055",el
15,15," 	0.730000000000018",el
15,16," 	1.16000000000031",el
15,17," 	0.489999999999782",el
15,18," 	0.480000000000018",el
15,19," 	0.550000000000182",el
15,20," 	0.480000000000018",el
15,21," 	0.449999999999818",el
15,22," 	0.380000000000109",el
15,23," 	0.25",el
16,0," 	0.199999999999818",el
16,1," 	0.400000000000091",el
16,2," 	0.139999999999873",el
16,3," 	0.0900000000001455",el
16,4," 	0.110000000000127",el
16,5," 	0.230000000000018",el
16,6," 	0.119999999999891",el
16,7," 	0.119999999999891",el
16,8," 	0.150000000000091",el
16,9," 	0.449999999999818",el
16,10," 	0.329999999999927",el
16,11," 	0.340000000000146",el
16,12," 	0.440000000000055",el
16,13," 	0.460000000000036",el
16,14," 	0.340000000000146",el
16,15," 	0.149999999999636",el
16,16," 	1.95000000000027",el
16,17," 	0.840000000000146",el
16,18," 	0.509999999999764",el
16,19," 	0.519999999999982",el
16,20," 	0.470000000000255",el
16,21," 	0.429999999999836",el
16,22," 	0.340000000000146",el
16,23," 	0.2199999999998",el
17,0," 	0.210000000000036",el
17,1," 	0.389999999999873",el
17,2," 	0.150000000000091",el
17,3," 	0.0900000000001455",el
17,4," 	0.0899999999996908",el
17,5," 	0.240000000000236",el
17,6," 	0.0799999999999272",el
17,7," 	0.0900000000001455",el
17,8," 	0.289999999999964",el
17,9," 	0.449999999999818",el
17,10," 	0.180000000000291",el
17,11," 	0.319999999999709",el
17,12," 	0.389999999999873",el
17,13," 	0.420000000000073",el
17,14," 	0.240000000000236",el
17,15," 	0.579999999999927",el
17,16," 	0.840000000000146",el
17,17," 	0.679999999999836",el
17,18," 	0.4699999999998",el
17,19," 	0.490000000000236",el
17,20," 	0.329999999999927",el
17,21," 	0.269999999999982",el
17,22," 	0.300000000000182",el
17,23," 	0.339999999999691",el
18,0," 	0.390000000000327",el
18,1," 	0.149999999999636",el
18,2," 	0.0900000000001455",el
18,3," 	0.130000000000109",el
18,4," 	0.119999999999891",el
18,5," 	0.159999999999854",el
18,6," 	0.0900000000001455",el
18,7," 	0.369999999999891",el
18,8," 	0.289999999999964",el
18,9," 	0.140000000000327",el
18,10," 	0.190000000000055",el
18,11," 	0.309999999999945",el
18,12," 	0.289999999999964",el
18,13," 	0.159999999999854",el
18,14," 	0.440000000000055",el
18,15," 	2.07999999999993",el
18,16," 	2.94000000000005",el
18,17," 	1.48000000000002",el
18,18," 	1.94999999999982",el
18,19," 	0.820000000000164",el
18,20," 	0.389999999999873",el
18,21," 	0.269999999999982",el
18,22," 	0.309999999999945",el
18,23," 	0.260000000000218",el
19,0," 	0.110000000000127",el
19,1," 	0.210000000000036",el
19,2," 	0.399999999999636",el
19,3," 	0.130000000000109",el
19,4," 	0.0999999999999091",el
19,5," 	0.160000000000309",el
19,6," 	0.0899999999996908",el
19,7," 	0.0900000000001455",el
19,8," 	0.0900000000001455",el
19,9," 	0.130000000000109",el
19,10," 	0.259999999999764",el
19,11," 	0.329999999999927",el
19,12," 	0.410000000000309",el
19,13," 	0.419999999999618",el
19,14," 	0.420000000000073",el
19,15," 	0.5",el
19,16," 	1.11000000000013",el
19,17," 	0.980000000000018",el
19,18," 	1.15999999999985",el
19,19," 	0.650000000000091",el
19,20," 	1.07999999999993",el
19,21," 	0.579999999999927",el
19,22," 	0.430000000000291",el
19,23," 	0.289999999999964",el
20,0," 	0.119999999999891",el
20,1," 	0.0999999999999091",el
20,2," 	0.110000000000127",el
20,3," 	0.110000000000127",el
20,4," 	0.0899999999996908",el
20,5," 	1.25",el
20,6," 	1.32999999999993",el
20,7," 	0.400000000000091",el
20,8," 	1.15000000000009",el
20,9," 	1.07000000000016",el
20,10," 	0.449999999999818",el
20,11," 	0.639999999999873",el
20,12," 	1.67000000000007",el
20,13," 	1.98000000000002",el
20,14," 	1.26000000000022",el
20,15," 	0.960000000000036",el
20,16," 	0.679999999999836",el
20,17," 	0.760000000000218",el
20,18," 	0.539999999999964",el
20,19," 	0.539999999999964",el
20,20," 	0.460000000000036",el
20,21," 	0.539999999999964",el
20,22," 	1.23999999999978",el
20,23," 	0.730000000000018",el
21,0," 	0.5",el
21,1," 	0.340000000000146",el
21,2," 	0.170000000000073",el
21,3," 	0.119999999999891",el
21,4," 	0.0999999999999091",el
21,5," 	0.110000000000127",el
21,6," 	0.0999999999999091",el
21,7," 	0.0999999999999091",el
21,8," 	0.110000000000127",el
21,9," 	1.34999999999991",el
21,10," 	1.01000000000022",el
21,11," 	0.579999999999927",el
21,12," 	0.159999999999854",el
21,13," 	0.349999999999909",el
21,14," 	0.269999999999982",el
21,15," 	0.110000000000127",el
21,16," 	0.0999999999999091",el
21,17," 	0.0999999999999091",el
21,18," 	0.150000000000091",el
21,19," 	0.110000000000127",el
21,20," 	0.0999999999999091",el
21,21," 	0.0999999999999091",el
21,22," 	0.200000000000273",el
21,23," 	0.4699999999998",el
22,0," 	0.410000000000309",el
22,1," 	0.319999999999709",el
22,2," 	0.0900000000001455",el
22,3," 	0.119999999999891",el
22,4," 	0.0900000000001455",el
22,5," 	0.110000000000127",el
22,6," 	0.0899999999996908",el
22,7," 	0.0900000000001455",el
22,8," 	0.279999999999745",el
22,9," 	0.769999999999982",el
22,10," 	0.470000000000255",el
22,11," 	1.07000000000016",el
22,12," 	0.4699999999998",el
22,13," 	0.460000000000036",el
22,14," 	0.590000000000146",el
22,15," 	0.649999999999636",el
22,16," 	0.789999999999964",el
22,17," 	0.620000000000346",el
22,18," 	0.489999999999782",el
22,19," 	0.470000000000255",el
22,20," 	0.559999999999945",el
22,21," 	0.359999999999673",el
22,22," 	0.2800000000002",el
22,23," 	0.300000000000182",el
23,0," 	0.339999999999691",el
23,1," 	0.380000000000109",el
23,2," 	0.0900000000001455",el
23,3," 	0.0999999999999091",el
23,4," 	0.0999999999999091",el
23,5," 	0.0900000000001455",el
23,6," 	0.0999999999999091",el
23,7," 	0.0799999999999272",el
23,8," 	0.0900000000001455",el
23,9," 	0.440000000000055",el
23,10," 	0.389999999999873",el
23,11," 	0.349999999999909",el
23,12," 	0.349999999999909",el
23,13," 	0.400000000000091",el
23,14," 	0.440000000000055",el
23,15," 	0.550000000000182",el
23,16," 	0.559999999999945",el
23,17," 	1.03999999999996",el
23,18," 	1.13000000000011",el
23,19," 	0.639999999999873",el
23,20," 	0.300000000000182",el
23,21," 	0.419999999999618",el
23,22," 	0.330000000000382",el
23,23," 	0.230000000000018",el
24,0," 	0.0999999999999091",el
24,1," 	0.309999999999945",el
24,2," 	0.329999999999927",el
24,3," 	0.0900000000001455",el
24,4," 	0.139999999999873",el
24,5," 	0.0999999999999091",el
24,6," 	0.0900000000001455",el
24,7," 	0.119999999999891",el
24,8," 	0.119999999999891",el
24,9," 	0.309999999999945",el
24,10," 	0.600000000000364",el
24,11," 	0.349999999999909",el
24,12," 	0.449999999999818",el
24,13," 	0.450000000000273",el
24,14," 	0.480000000000018",el
24,15," 	0.509999999999764",el
24,16," 	0.849999999999909",el
24,17," 	0.650000000000091",el
24,18," 	0.730000000000018",el
24,19," 	0.510000000000218",el
24,20," 	0.559999999999945",el
24,21," 	0.429999999999836",el
24,22," 	0.320000000000164",el
24,23," 	0.2199999999998",el
25,0," 	0.119999999999891",el
25,1," 	0.0900000000001455",el
25,2," 	0.369999999999891",el
25,3," 	0.269999999999982",el
25,4," 	0.210000000000036",el
25,5," 	0.110000000000127",el
25,6," 	0.0900000000001455",el
25,7," 	0.0799999999999272",el
25,8," 	0.0999999999999091",el
25,9," 	0.150000000000091",el
25,10," 	0.340000000000146",el
25,11," 	0.399999999999636",el
25,12," 	0.150000000000091",el
25,13," 	0.170000000000073",el
25,14," 	0.179999999999836",el
25,15," 	0.480000000000018",el
25,16," 	0.349999999999909",el
25,17," 	0.400000000000091",el
25,18," 	0.710000000000036",el
25,19," 	0.710000000000036",el
25,20," 	0.429999999999836",el
25,21," 	0.380000000000109",el
25,22," 	0.490000000000236",el
25,23," 	0.309999999999945",el
26,0," 	0.110000000000127",el
26,1," 	0.139999999999873",el
26,2," 	0.259999999999764",el
26,3," 	0.380000000000109",el
26,4," 	0.150000000000091",el
26,5," 	0.0999999999999091",el
26,6," 	0.0900000000001455",el
26,7," 	0.0799999999999272",el
26,8," 	0.0999999999999091",el
26,9," 	0.0799999999999272",el
26,10," 	0.289999999999964",el
26,11," 	0.630000000000109",el
26,12," 	0.230000000000018",el
26,13," 	0.190000000000055",el
26,14," 	0.460000000000036",el
26,15," 	1.05000000000018",el
26,16," 	0.799999999999727",el
26,17," 	0.480000000000018",el
26,18," 	0.670000000000073",el
26,19," 	0.779999999999745",el
26,20," 	0.470000000000255",el
26,21," 	0.400000000000091",el
26,22," 	0.429999999999836",el
26,23," 	0.179999999999836",el
27,0," 	0.100000000000364",el
27,1," 	0.0999999999999091",el
27,2," 	0.150000000000091",el
27,3," 	0.389999999999873",el
27,4," 	0.199999999999818",el
27,5," 	0.0900000000001455",el
27,6," 	0.0900000000001455",el
27,7," 	0.0899999999996908",el
27,8," 	0.0900000000001455",el
27,9," 	0.0799999999999272",el
27,10," 	0.210000000000036",el
27,11," 	0.880000000000109",el
27,12," 	0.429999999999836",el
27,13," 	0.430000000000291",el
27,14," 	1.09999999999991",el
27,15," 	2.51999999999998",el
27,16," 	1.86999999999989",el
27,17," 	2.97000000000025",el
27,18," 	2.08999999999969",el
27,19," 	2.16000000000031",el
27,20," 	0.539999999999964",el
27,21," 	0.399999999999636",el
27,22," 	0.430000000000291",el
27,23," 	0.259999999999764",el
28,0," 	0.0799999999999272",el
28,1," 	0.200000000000273",el
28,2," 	0.400000000000091",el
28,3," 	0.109999999999673",el
28,4," 	0.0900000000001455",el
28,5," 	0.0900000000001455",el
28,6," 	0.0799999999999272",el
28,7," 	0.0999999999999091",el
28,8," 	0.0799999999999272",el
28,9," 	0.840000000000146",el
28,10," 	0.429999999999836",el
28,11," 	0.720000000000255",el
28,12," 	0.670000000000073",el
28,13," 	0.0799999999999272",el
28,14," 	0.0999999999999091",el
28,15," 	0.130000000000109",el
28,16," 	0.0999999999999091",el
28,17," 	0.0799999999999272",el
28,18," 	0.139999999999873",el
28,19," 	0.370000000000346",el
28,20," 	0.359999999999673",el
28,21," 	0.650000000000091",el
28,22," 	0.389999999999873",el
28,23," 	0.240000000000236",el
29,0," 	0.119999999999891",el
29,1," 	0.0900000000001455",el
29,2," 	0.0799999999999272",el
29,3," 	0.110000000000127",el
29,4," 	0.0799999999999272",el
29,5," 	0.309999999999945",el
29,6," 	0.320000000000164",el
29,7," 	0.129999999999654",el
29,8," 	0.720000000000255",el
29,9," 	0.400000000000091",el
29,10," 	0.459999999999582",el
29,11," 	0.390000000000327",el
29,12," 	0.889999999999873",el
29,13," 	0.449999999999818",el
29,14," 	0.710000000000036",el
29,15," 	1.42000000000007",el
29,16," 	1.90000000000009",el
29,17," 	1.07999999999993",el
29,18," 	0.5",el
29,19," 	0.440000000000055",el
29,20," 	0.369999999999891",el
29,21," 	0.320000000000164",el
29,22," 	0.4699999999998",el
29,23," 	0.519999999999982",el
